kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
58,1.916666,-14.000002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.708334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.796306,-5.027584,0.750000,0.233445,0.000000,0.000000,0.972370,-14.000145,-0.001915,64.258329,0.512652,-0.487019,0.512652,0.487019,4.167
59,1.945833,-13.860002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.606251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.905454,-4.971970,0.750000,0.233445,0.000000,0.000000,0.972370,-13.860149,-0.002867,64.621746,0.518402,-0.480894,0.518402,0.480894,0.000
60,1.979166,-13.700002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.489585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.030195,-4.908411,0.750000,0.233445,0.000000,0.000000,0.972370,-13.700153,-0.003947,65.037079,0.524830,-0.473870,0.524830,0.473870,4.167
61,2.012500,-13.540002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.372918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.154936,-4.844853,0.750000,0.233445,0.000000,0.000000,0.972370,-13.540157,-0.005016,65.452412,0.531094,-0.466840,0.531094,0.466840,4.167
62,2.045833,-13.380002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.256251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.279677,-4.781294,0.750000,0.233445,0.000000,0.000000,0.972370,-13.380160,-0.005871,65.867746,0.537174,-0.459831,0.537174,0.459831,0.000
63,2.079166,-13.220002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.139585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.404418,-4.717735,0.750000,0.233445,0.000000,0.000000,0.972370,-13.220164,-0.006908,66.283079,0.543061,-0.452863,0.543061,0.452863,4.167
64,2.112500,-13.060002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.022918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.529159,-4.654177,0.750000,0.233445,0.000000,0.000000,0.972370,-13.060168,-0.007925,66.698412,0.548744,-0.445960,0.548744,0.445960,4.167
65,2.145833,-12.900002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.906251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.653899,-4.590618,0.750000,0.233445,0.000000,0.000000,0.972370,-12.900172,-0.008919,67.113745,0.554212,-0.439146,0.554212,0.439146,0.000
66,2.179166,-12.740002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.789585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.778640,-4.527059,0.750000,0.233445,0.000000,0.000000,0.972370,-12.740175,-0.009887,67.529079,0.559449,-0.432454,0.559449,0.432454,4.167
67,2.212500,-12.580002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.672918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.903381,-4.463501,0.750000,0.233445,0.000000,0.000000,0.972370,-12.580178,-0.010828,67.944412,0.564455,-0.425900,0.564455,0.425900,4.167
68,2.245833,-12.420002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.556251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.028122,-4.399942,0.750000,0.233445,0.000000,0.000000,0.972370,-12.420181,-0.011738,68.359745,0.569221,-0.419508,0.569221,0.419508,0.000
