kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
36,1.187500,-17.500001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,15.260417,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-24.083127,1.104691,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
37,1.220833,-17.340001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,15.143751,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-24.736180,0.484946,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
38,1.254166,-17.180001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,15.027084,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-25.318477,-0.290288,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
39,1.287500,-17.020001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.910417,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-25.826630,-1.186475,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
40,1.320833,-16.860001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.793751,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-26.255008,-2.173465,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
41,1.354166,-16.700001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.677084,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-26.594337,-3.218866,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
42,1.387500,-16.540001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.560418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-26.844218,-4.282936,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
43,1.420833,-16.380001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.443751,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-27.001197,-5.329878,45.000000,0.500000,-0.500000,0.500000,0.500000,0.000
44,1.454166,-16.220001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.327084,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-27.057905,-6.319966,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
45,1.487500,-16.060001,-2.200000,0.750000,1.000000,0.000000,0.000000,0.000000,14.210418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-27.016964,-7.220627,45.000000,0.500000,-0.500000,0.500000,0.500000,4.167
