kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
50,1.650000,-15.280001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.641668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.798379,-5.536053,0.750000,0.233445,0.000000,0.000000,0.972370,-15.280001,0.000000,60.935663,0.500000,-0.500000,0.500000,0.500000,4.167
51,1.683333,-15.120001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.525001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-0.923120,-5.472494,0.750000,0.233445,0.000000,0.000000,0.972370,-15.120001,0.000000,61.350996,0.500000,-0.500000,0.500000,0.500000,0.000
52,1.716666,-14.960001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.408334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.047860,-5.408936,0.750000,0.233445,0.000000,0.000000,0.972370,-14.960001,0.000000,61.766330,0.500000,-0.500000,0.500000,0.500000,4.167
53,1.750000,-14.800001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.291668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.172601,-5.345377,0.750000,0.233445,0.000000,0.000000,0.972370,-14.800001,0.000000,62.181663,0.500000,-0.500000,0.500000,0.500000,4.167
54,1.783333,-14.640001,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.175001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.297342,-5.281818,0.750000,0.233445,0.000000,0.000000,0.972370,-14.640001,0.000000,62.596996,0.500000,-0.500000,0.500000,0.500000,0.000
55,1.816666,-14.480002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,13.058334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.422083,-5.218260,0.750000,0.233445,0.000000,0.000000,0.972370,-14.480002,0.000000,63.012329,0.500000,-0.500000,0.500000,0.500000,4.167
56,1.850000,-14.320002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.941668,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.546824,-5.154701,0.750000,0.233445,0.000000,0.000000,0.972370,-14.320002,0.000000,63.427663,0.500000,-0.500000,0.500000,0.500000,4.167
57,1.883333,-14.160002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.825001,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.671565,-5.091142,0.750000,0.233445,0.000000,0.000000,0.972370,-14.160002,0.000000,63.842996,0.500000,-0.500000,0.500000,0.500000,0.000
58,1.916666,-14.000002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.708334,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.796306,-5.027584,0.750000,0.233445,0.000000,0.000000,0.972370,-14.000002,0.000000,64.258329,0.500000,-0.500000,0.500000,0.500000,4.167
59,1.945833,-13.860002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.606251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-1.905454,-4.971970,0.750000,0.233445,0.000000,0.000000,0.972370,-13.860002,0.000000,64.621746,0.500000,-0.500000,0.500000,0.500000,0.000
60,1.979166,-13.700002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.489585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.030195,-4.908411,0.750000,0.233445,0.000000,0.000000,0.972370,-13.700002,0.000000,65.037079,0.500000,-0.500000,0.500000,0.500000,4.167
61,2.012500,-13.540002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.372918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.154936,-4.844853,0.750000,0.233445,0.000000,0.000000,0.972370,-13.540002,0.000000,65.452412,0.500000,-0.500000,0.500000,0.500000,4.167
62,2.045833,-13.380002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.256251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.279677,-4.781294,0.750000,0.233445,0.000000,0.000000,0.972370,-13.380002,0.000000,65.867746,0.500000,-0.500000,0.500000,0.500000,0.000
63,2.079166,-13.220002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.139585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.404418,-4.717735,0.750000,0.233445,0.000000,0.000000,0.972370,-13.220002,0.000000,66.283079,0.500000,-0.500000,0.500000,0.500000,4.167
64,2.112500,-13.060002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,12.022918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.529159,-4.654177,0.750000,0.233445,0.000000,0.000000,0.972370,-13.060002,0.000000,66.698412,0.500000,-0.500000,0.500000,0.500000,4.167
65,2.145833,-12.900002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.906251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.653899,-4.590618,0.750000,0.233445,0.000000,0.000000,0.972370,-12.900002,0.000000,67.113745,0.500000,-0.500000,0.500000,0.500000,0.000
66,2.179166,-12.740002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.789585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.778640,-4.527059,0.750000,0.233445,0.000000,0.000000,0.972370,-12.740002,0.000000,67.529079,0.500000,-0.500000,0.500000,0.500000,4.167
67,2.212500,-12.580002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.672918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-2.903381,-4.463501,0.750000,0.233445,0.000000,0.000000,0.972370,-12.580002,0.000000,67.944412,0.500000,-0.500000,0.500000,0.500000,4.167
68,2.245833,-12.420002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.556251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.028122,-4.399942,0.750000,0.233445,0.000000,0.000000,0.972370,-12.420002,0.000000,68.359745,0.500000,-0.500000,0.500000,0.500000,0.000
69,2.279166,-12.260002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.439585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.152863,-4.336383,0.750000,0.233445,0.000000,0.000000,0.972370,-12.260002,0.000000,68.775078,0.500000,-0.500000,0.500000,0.500000,4.167
70,2.312500,-12.100002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.322918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.277604,-4.272825,0.750000,0.233445,0.000000,0.000000,0.972370,-12.100002,0.000000,69.190412,0.500000,-0.500000,0.500000,0.500000,4.167
71,2.345833,-11.940002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.206251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.402345,-4.209266,0.750000,0.233445,0.000000,0.000000,0.972370,-11.940002,0.000000,69.605745,0.500000,-0.500000,0.500000,0.500000,0.000
72,2.375000,-11.800002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.104168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.511493,-4.153652,0.750000,0.233445,0.000000,0.000000,0.972370,-11.800002,0.000000,69.969162,0.500000,-0.500000,0.500000,0.500000,4.167
73,2.408333,-11.640002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.987501,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.636234,-4.090094,0.750000,0.233445,0.000000,0.000000,0.972370,-11.640002,0.000000,70.384495,0.500000,-0.500000,0.500000,0.500000,0.000
74,2.441666,-11.480002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.870835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.760975,-4.026535,0.750000,0.233445,0.000000,0.000000,0.972370,-11.480002,0.000000,70.799828,0.500000,-0.500000,0.500000,0.500000,4.167
75,2.475000,-11.320002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.754168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.885716,-3.962976,0.750000,0.233445,0.000000,0.000000,0.972370,-11.320002,0.000000,71.215161,0.500000,-0.500000,0.500000,0.500000,4.167
76,2.508333,-11.160002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.637501,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.010457,-3.899418,0.750000,0.233445,0.000000,0.000000,0.972370,-11.160002,0.000000,71.630495,0.500000,-0.500000,0.500000,0.500000,0.000
77,2.541666,-11.000002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.520835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.135198,-3.835859,0.750000,0.233445,0.000000,0.000000,0.972370,-11.000002,0.000000,72.045828,0.500000,-0.500000,0.500000,0.500000,4.167
78,2.575000,-10.840002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.404168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.259938,-3.772300,0.750000,0.233445,0.000000,0.000000,0.972370,-10.840002,0.000000,72.461161,0.500000,-0.500000,0.500000,0.500000,4.167
79,2.608333,-10.680002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.287502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.384679,-3.708742,0.750000,0.233445,0.000000,0.000000,0.972370,-10.680002,0.000000,72.876494,0.500000,-0.500000,0.500000,0.500000,0.000
80,2.641666,-10.520002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.170835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.509420,-3.645183,0.750000,0.233445,0.000000,0.000000,0.972370,-10.520002,0.000000,73.291828,0.500000,-0.500000,0.500000,0.500000,4.167
81,2.675000,-10.360002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.054168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.634161,-3.581624,0.750000,0.233445,0.000000,0.000000,0.972370,-10.360002,0.000000,73.707161,0.500000,-0.500000,0.500000,0.500000,4.167
82,2.708333,-10.200002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.937502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.758902,-3.518066,0.750000,0.233445,0.000000,0.000000,0.972370,-10.200002,0.000000,74.122494,0.500000,-0.500000,0.500000,0.500000,0.000
83,2.741666,-10.040002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.820835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.883643,-3.454507,0.750000,0.233445,0.000000,0.000000,0.972370,-10.040002,0.000000,74.537828,0.500000,-0.500000,0.500000,0.500000,4.167
84,2.770833,-9.900002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.718752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.992791,-3.398893,0.750000,0.233445,0.000000,0.000000,0.972370,-9.900002,0.000000,74.901244,0.500000,-0.500000,0.500000,0.500000,0.000
